Incident_ID,Incident_Date,State,City Or County,Address,Full Address,Latitude,Longitude,Killed,Injured,Operations,label_col
1505506,9/16/2019,North Carolina,Fayetteville,WT Brown Dr and Martin Luther King Dr,North Carolina Fayetteville WT Brown Dr and Martin Luther King Dr,35.0728067,-78.8917829,0,1,School Incidents,Killed: 0 Injured:1
1505435,9/16/2019,Texas,Lufkin,6735 Ted Trout Dr,Texas Lufkin 6735 Ted Trout Dr,31.3154,-94.8293672,0,0,School Incidents,Killed: 0 Injured:0
1504027,9/14/2019,Texas,Fort Worth,5701 Shelton St,Texas Fort Worth 5701 Shelton St,32.7480228,-97.232757,0,2,School Incidents,Killed: 0 Injured:2
1503469,9/13/2019,Utah,Salt Lake City (West Valley City),3580 South 3600 West,Utah Salt Lake City (West Valley City) 3580 South 3600 West,40.6953092,-111.9772215,0,0,School Incidents,Killed: 0 Injured:0
1503535,9/13/2019,Virginia,Newport News,12465 Warwick Blvd,Virginia Newport News 12465 Warwick Blvd,37.0732442,-76.494347,0,3,School Incidents,Killed: 0 Injured:3
1518735,9/13/2019,California,San Fernando,1001 Arroyo Ave,California San Fernando 1001 Arroyo Ave,34.2893004,-118.4207371,0,0,School Incidents,Killed: 0 Injured:0
1503150,9/13/2019,Kentucky,Campton,20 High School Rd,Kentucky Campton 20 High School Rd,37.7363285,-83.5509137,0,0,School Incidents,Killed: 0 Injured:0
1503554,9/13/2019,North Dakota,Fargo,801 17th Ave N,North Dakota Fargo 801 17th Ave N,46.9037587,-96.7887525,0,0,School Incidents,Killed: 0 Injured:0
1503071,9/13/2019,Texas,Houston,17610 FM 529,Texas Houston 17610 FM 529,29.8812897,-95.6771868,0,0,School Incidents,Killed: 0 Injured:0
1503292,9/12/2019,North Carolina,Erwin,215 Maynard Lake Rd,North Carolina Erwin 215 Maynard Lake Rd,35.3382634,-78.665226,0,0,School Incidents,Killed: 0 Injured:0
1510834,9/12/2019,Kentucky,Murray,1800 Sycamore St,Kentucky Murray 1800 Sycamore St,36.6030119,-88.3299218,0,0,School Incidents,Killed: 0 Injured:0
1503065,9/12/2019,Florida,Saint Petersburg,2205 18th Ave S,Florida Saint Petersburg 2205 18th Ave S,27.7528227,-82.6641397,0,0,School Incidents,Killed: 0 Injured:0
1502861,9/12/2019,Tennessee,Hixson,5705 Middle Valley Rd,Tennessee Hixson 5705 Middle Valley Rd,35.1531925,-85.2224271,0,0,School Incidents,Killed: 0 Injured:0
1502760,9/12/2019,Louisiana,Springfield,27322 LA-42,Louisiana Springfield 27322 LA-42,30.4297522,-90.5510526,0,0,School Incidents,Killed: 0 Injured:0
1501842,9/11/2019,Kentucky,Louisville,5901 Greenwood Rd,Kentucky Louisville 5901 Greenwood Rd,38.146142,-85.863417,0,0,School Incidents,Killed: 0 Injured:0
1503290,9/11/2019,North Carolina,Spring Lake,2495 Ray Rd,North Carolina Spring Lake 2495 Ray Rd,35.2454417,-78.9696329,0,0,School Incidents,Killed: 0 Injured:0
1502514,9/11/2019,Kansas,Shawnee,10400 Johnson Dr,Kansas Shawnee 10400 Johnson Dr,39.023482,-94.7066576,0,0,School Incidents,Killed: 0 Injured:0
1503212,9/11/2019,Tennessee,Madison,1251 Neelys Bend Rd,Tennessee Madison 1251 Neelys Bend Rd,36.2421744,-86.6737784,0,0,School Incidents,Killed: 0 Injured:0
1502775,9/11/2019,Louisiana,Lake Charles,2750 Power Center Pkwy,Louisiana Lake Charles 2750 Power Center Pkwy,30.1872737,-93.1764754,0,0,School Incidents,Killed: 0 Injured:0
1501665,9/11/2019,Tennessee,Nashville,1150 Hunters Ln,Tennessee Nashville 1150 Hunters Ln,36.2792995,-86.7527941,0,0,School Incidents,Killed: 0 Injured:0
1501900,9/10/2019,Louisiana,West Monroe,201 Riggs St,Louisiana West Monroe 201 Riggs St,32.5113199,-92.139628,0,0,School Incidents,Killed: 0 Injured:0
1501815,9/10/2019,North Carolina,Maxton,11344 Deep Branch Rd,North Carolina Maxton 11344 Deep Branch Rd,34.695558,-79.2467008,0,0,School Incidents,Killed: 0 Injured:0
1501066,9/10/2019,Nevada,Las Vegas,3800 E Harris Ave,Nevada Las Vegas 3800 E Harris Ave,36.1782606,-115.0932613,0,0,School Incidents,Killed: 0 Injured:0
1515415,9/10/2019,Illinois,Urbana,211 N Race St,Illinois Urbana 211 N Race St,40.1141083,-88.2092627,0,0,School Incidents,Killed: 0 Injured:0
1501724,9/10/2019,South Carolina,Aiken,232 E Pine Log Rd,South Carolina Aiken 232 E Pine Log Rd,33.521949,-81.7125391,0,0,School Incidents,Killed: 0 Injured:0
1500786,9/10/2019,Georgia,Lithonia,2440 Phillips Rd,Georgia Lithonia 2440 Phillips Rd,33.7250671,-84.1294961,0,0,School Incidents,Killed: 0 Injured:0
1500746,9/10/2019,Indiana,Indianapolis,1301 W 73rd St,Indiana Indianapolis 1301 W 73rd St,39.8850471,-86.1820101,0,0,School Incidents,Killed: 0 Injured:0
1501206,9/10/2019,Arkansas,Helena,514 Missouri St,Arkansas Helena 514 Missouri St,34.5229885,-90.5902644,0,0,School Incidents,Killed: 0 Injured:0
1502268,9/9/2019,Iowa,Cedar Rapids,4545 Wenig Rd NE,Iowa Cedar Rapids 4545 Wenig Rd NE,42.0259737,-91.6825418,0,0,School Incidents,Killed: 0 Injured:0
1500201,9/9/2019,Florida,Hollywood (Miramar),17100 SW 48th Ct,Florida Hollywood (Miramar) 17100 SW 48th Ct,25.9696495,-80.3737813,0,0,School Incidents,Killed: 0 Injured:0
1500599,9/9/2019,Louisiana,Baton Rouge,5650 Claycut Rd,Louisiana Baton Rouge 5650 Claycut Rd,30.4402548,-91.1328472,0,0,School Incidents,Killed: 0 Injured:0
1502822,9/8/2019,Wyoming,Casper,1920 Campus Dr,Wyoming Casper 1920 Campus Dr,42.831104,-106.3293177,0,0,School Incidents,Killed: 0 Injured:0
1498712,9/6/2019,Colorado,Denver,1700 E 28th Ave,Colorado Denver 1700 E 28th Ave,39.7544809,-104.967181,0,0,School Incidents,Killed: 0 Injured:0
1499212,9/6/2019,Louisiana,New Orleans,Ben Weiner Dr and S Claiborne Ave,Louisiana New Orleans Ben Weiner Dr and S Claiborne Ave,29.9467793,-90.1143668,0,0,School Incidents,Killed: 0 Injured:0
1498617,9/6/2019,Pennsylvania,Pittsburgh,2409 Shady Ave,Pennsylvania Pittsburgh 2409 Shady Ave,40.4295409,-79.9191212,0,0,School Incidents,Killed: 0 Injured:0
1498469,9/6/2019,Texas,Mansfield,2900 E Broad St,Texas Mansfield 2900 E Broad St,32.5701599,-97.0916159,0,0,School Incidents,Killed: 0 Injured:0
1498428,9/6/2019,Connecticut,Hartford,351 Mark Twain Drive,Connecticut Hartford 351 Mark Twain Drive,41.796671,-72.7098274,0,0,School Incidents,Killed: 0 Injured:0
1499169,9/6/2019,Alabama,Birmingham (Center Point),1000 Eagle Dr,Alabama Birmingham (Center Point) 1000 Eagle Dr,33.6582442,-86.6982436,0,0,School Incidents,Killed: 0 Injured:0
1498015,9/5/2019,Arkansas,Hot Springs National Park (Hot Springs),2871 Malvern Ave,Arkansas Hot Springs National Park (Hot Springs) 2871 Malvern Ave,34.4741704,-92.9970904,0,0,School Incidents,Killed: 0 Injured:0
1497983,9/5/2019,Massachusetts,Orange,507 S Main St,Massachusetts Orange 507 S Main St,42.5748753,-72.3024372,0,0,School Incidents,Killed: 0 Injured:0
1498507,9/5/2019,Florida,Brooksville,111 Ernie Chatman Run,Florida Brooksville 111 Ernie Chatman Run,28.5634523,-82.3845776,0,0,School Incidents,Killed: 0 Injured:0
1498245,9/5/2019,Florida,Fort Myers,6750 Panther Ln,Florida Fort Myers 6750 Panther Ln,26.5407191,-81.9024053,0,0,School Incidents,Killed: 0 Injured:0
1497923,9/4/2019,Michigan,South Haven,7357 Baseline Rd,Michigan South Haven 7357 Baseline Rd,42.4212628,-86.2600476,0,0,School Incidents,Killed: 0 Injured:0
1497950,9/4/2019,Georgia,Athens,350 S Milledge Ave,Georgia Athens 350 S Milledge Ave,33.9513227,-83.3897057,0,0,School Incidents,Killed: 0 Injured:0
1496789,9/4/2019,North Carolina,Winston Salem (Winston-salem),342 Petree Rd,North Carolina Winston Salem (Winston-salem) 342 Petree Rd,36.1265075,-80.314706,0,0,School Incidents,Killed: 0 Injured:0
1497887,9/4/2019,Kentucky,Shelbyville,1361 Frankfort Rd,Kentucky Shelbyville 1361 Frankfort Rd,38.2115547,-85.1824413,0,0,School Incidents,Killed: 0 Injured:0
1498207,9/4/2019,Maryland,Worton,25301 Lambs Meadow Rd,Maryland Worton 25301 Lambs Meadow Rd,39.2854268,-76.0915824,0,0,School Incidents,Killed: 0 Injured:0
1496699,9/4/2019,Ohio,Columbus,1265 Koebel Rd,Ohio Columbus 1265 Koebel Rd,39.9117443,-82.9613296,0,0,School Incidents,Killed: 0 Injured:0
1500555,9/4/2019,Mississippi,Greenwood,1200 Garrard Ave,Mississippi Greenwood 1200 Garrard Ave,33.513676,-90.1953113,0,0,School Incidents,Killed: 0 Injured:0
1496228,9/3/2019,California,Bakersfield,N/A,California Bakersfield N/A,35.3676185,-119.0293724,0,0,School Incidents,Killed: 0 Injured:0
1507621,9/3/2019,Tennessee,Murfreesboro,Blue Raider Dr,Tennessee Murfreesboro Blue Raider Dr,35.8489537,-86.3594888,0,0,School Incidents,Killed: 0 Injured:0
1493071,8/30/2019,Ohio,Toledo,2550 Cherry St,Ohio Toledo 2550 Cherry St,41.6737113,-83.5439957,0,1,School Incidents,Killed: 0 Injured:1
1495843,8/30/2019,Kentucky,Louisville,3510 Goldsmith Ln,Kentucky Louisville 3510 Goldsmith Ln,38.2076686,-85.6551991,0,0,School Incidents,Killed: 0 Injured:0
1494719,8/30/2019,North Carolina,Kinston,2601 N Queen St,North Carolina Kinston 2601 N Queen St,35.2947409,-77.5741212,0,0,School Incidents,Killed: 0 Injured:0
1492383,8/30/2019,South Carolina,Goose Creek,1137 Red Bank Rd,South Carolina Goose Creek 1137 Red Bank Rd,32.9741681,-80.0164621,0,0,School Incidents,Killed: 0 Injured:0
1492087,8/30/2019,Alabama,Mobile,1621 Virginia St,Alabama Mobile 1621 Virginia St,30.6726132,-88.0766595,0,9,School Incidents,Killed: 0 Injured:9
1491179,8/29/2019,Oklahoma,Oklahoma City (Del City),1900 S Sunnylane Rd,Oklahoma Oklahoma City (Del City) 1900 S Sunnylane Rd,35.4464857,-97.4371214,0,0,School Incidents,Killed: 0 Injured:0
1494779,8/29/2019,North Carolina,Salisbury,701 W Monroe St,North Carolina Salisbury 701 W Monroe St,35.6732938,-80.486052,0,0,School Incidents,Killed: 0 Injured:0
1490721,8/29/2019,Ohio,Westerville,950 County Line Rd,Ohio Westerville 950 County Line Rd,40.132871,-82.897874,0,0,School Incidents,Killed: 0 Injured:0
1492157,8/29/2019,Texas,Odessa,1301 Dotsy Ave,Texas Odessa 1301 Dotsy Ave,31.8514407,-102.382476,0,0,School Incidents,Killed: 0 Injured:0
1491280,8/28/2019,Florida,Davenport,500 Orchid Dr,Florida Davenport 500 Orchid Dr,28.1507635,-81.628853,0,0,School Incidents,Killed: 0 Injured:0
1490163,8/28/2019,Kentucky,Georgetown,120 Betsy Way,Kentucky Georgetown 120 Betsy Way,38.2155229,-84.5987328,0,0,School Incidents,Killed: 0 Injured:0
1490341,8/28/2019,Utah,Salt Lake City,241 N 300 West,Utah Salt Lake City 241 N 300 West,40.7741936,-111.9012937,0,0,School Incidents,Killed: 0 Injured:0
1489883,8/28/2019,North Carolina,Monroe,5211 Old Charlotte Hwy,North Carolina Monroe 5211 Old Charlotte Hwy,35.0448794,-80.6458715,0,0,School Incidents,Killed: 0 Injured:0
1489893,8/28/2019,North Carolina,High Point,1 N University Pkwy,North Carolina High Point 1 N University Pkwy,35.9708428,-79.995014,0,0,School Incidents,Killed: 0 Injured:0
1489056,8/27/2019,New York,Roosevelt,335 E Clinton Ave,New York Roosevelt 335 E Clinton Ave,40.6865946,-73.5780923,0,0,School Incidents,Killed: 0 Injured:0
1489339,8/27/2019,Oklahoma,Canton,OK-58,Oklahoma Canton OK-58,36.0534744,-98.5854347,0,0,School Incidents,Killed: 0 Injured:0
1499617,8/27/2019,Arizona,Sedona,995 Upper Red Rock Loop Rd,Arizona Sedona 995 Upper Red Rock Loop Rd,34.8481845,-111.8306923,0,0,School Incidents,Killed: 0 Injured:0
1501556,8/27/2019,California,Los Angeles,2510 E 6th St,California Los Angeles 2510 E 6th St,34.0365117,-118.2122283,0,1,School Incidents,Killed: 0 Injured:1
1497933,8/27/2019,West Virginia,Richwood,190 Riverside Dr,West Virginia Richwood 190 Riverside Dr,38.2191071,-80.5533069,0,0,School Incidents,Killed: 0 Injured:0
1492375,8/27/2019,South Carolina,Lexington,5643 Platt Springs Rd,South Carolina Lexington 5643 Platt Springs Rd,33.9053159,-81.2341563,0,0,School Incidents,Killed: 0 Injured:0
1489599,8/27/2019,North Carolina,Monroe,1 High School Dr,North Carolina Monroe 1 High School Dr,34.9727927,-80.526481,0,0,School Incidents,Killed: 0 Injured:0
1488797,8/26/2019,Tennessee,Clarksville,609 E St,Tennessee Clarksville 609 E St,36.5512261,-87.3797855,0,0,School Incidents,Killed: 0 Injured:0
1495888,8/26/2019,Louisiana,Alexandria,2101 Vance Ave,Louisiana Alexandria 2101 Vance Ave,31.2933537,-92.455547,0,0,School Incidents,Killed: 0 Injured:0
1489228,8/26/2019,Florida,Auburndale,1 Bloodhound Trail,Florida Auburndale 1 Bloodhound Trail,28.0721715,-81.7854305,0,0,School Incidents,Killed: 0 Injured:0
1486541,8/23/2019,Texas,Odessa,1800 East 42nd St,Texas Odessa 1800 East 42nd St,31.8858499,-102.3571263,0,0,School Incidents,Killed: 0 Injured:0
1487050,8/23/2019,Missouri,Saint Louis,12860 Fee Fee Rd,Missouri Saint Louis 12860 Fee Fee Rd,38.6887358,-90.4722161,0,0,School Incidents,Killed: 0 Injured:0
1490703,8/23/2019,Indiana,Knightstown,8139 US-40,Indiana Knightstown 8139 US-40,39.7911338,-85.5432815,0,0,School Incidents,Killed: 0 Injured:0
1487437,8/23/2019,Ohio,Dayton (Huber Heights),5400 Chambersburg Rd,Ohio Dayton (Huber Heights) 5400 Chambersburg Rd,39.8467085,-84.1349386,0,0,School Incidents,Killed: 0 Injured:0
1485126,8/21/2019,Mississippi,Corinth,1310 N Harper Rd,Mississippi Corinth 1310 N Harper Rd,34.9379267,-88.4942645,0,0,School Incidents,Killed: 0 Injured:0
1484828,8/21/2019,Missouri,Blue Springs,2000 NW Ashton Dr,Missouri Blue Springs 2000 NW Ashton Dr,39.0269963,-94.2878319,0,0,School Incidents,Killed: 0 Injured:0
1484925,8/21/2019,Indiana,Gary,301 Parke St,Indiana Gary 301 Parke St,41.6089892,-87.2458179,0,0,School Incidents,Killed: 0 Injured:0
1484584,8/21/2019,Ohio,Cleveland,3875 Washington Park Blvd,Ohio Cleveland 3875 Washington Park Blvd,41.4535651,-81.6609667,0,0,School Incidents,Killed: 0 Injured:0
1487096,8/21/2019,Missouri,Springfield,1330 N Jefferson,Missouri Springfield 1330 N Jefferson,37.2228575,-93.2884079,0,0,School Incidents,Killed: 0 Injured:0
1484335,8/20/2019,Georgia,Atlanta,111 James P Brawley Dr SW,Georgia Atlanta 111 James P Brawley Dr SW,33.7515371,-84.4135506,0,4,School Incidents,Killed: 0 Injured:4
1484200,8/20/2019,Missouri,Springfield,3710 S Jefferson Ave,Missouri Springfield 3710 S Jefferson Ave,37.1461599,-93.2902753,0,0,School Incidents,Killed: 0 Injured:0
1514604,8/20/2019,Indiana,Indianapolis,1801 E 86th St,Indiana Indianapolis 1801 E 86th St,39.9118767,-86.1296528,0,0,School Incidents,Killed: 0 Injured:0
1484463,8/20/2019,Indiana,Indianapolis,1200 N Girls School Rd,Indiana Indianapolis 1200 N Girls School Rd,39.7827876,-86.2934069,0,0,School Incidents,Killed: 0 Injured:0
1483387,8/19/2019,Arizona,Peoria,143888 N 79th Ave,Arizona Peoria 143888 N 79th Ave,33.6282104,-112.2286617,0,0,School Incidents,Killed: 0 Injured:0
1483269,8/19/2019,Florida,Avon Park,700 E Main St,Florida Avon Park 700 E Main St,27.5945096,-81.4877951,0,0,School Incidents,Killed: 0 Injured:0
1485463,8/19/2019,Pennsylvania,Carlisle,87 Marsh Dr,Pennsylvania Carlisle 87 Marsh Dr,40.1746926,-77.2032392,0,1,School Incidents,Killed: 0 Injured:1
1483751,8/16/2019,Georgia,Marietta,375 Holt Rd NE,Georgia Marietta 375 Holt Rd NE,33.9592107,-84.4799996,0,0,School Incidents,Killed: 0 Injured:0
1483479,8/16/2019,Arkansas,Fordyce,100 Redbug Blvd,Arkansas Fordyce 100 Redbug Blvd,33.8137295,-92.4129746,0,0,School Incidents,Killed: 0 Injured:0
1480959,8/15/2019,Tennessee,Nashville,110 Gallatin Ave,Tennessee Nashville 110 Gallatin Ave,36.179916,-86.7511443,0,0,School Incidents,Killed: 0 Injured:0
1480676,8/15/2019,Indiana,Indianapolis,7300 E 56th St,Indiana Indianapolis 7300 E 56th St,39.8558563,-86.0379112,0,0,School Incidents,Killed: 0 Injured:0
1480292,8/14/2019,Florida,Jacksonville,6700 block of Dayton Rd,Florida Jacksonville 6700 block of Dayton Rd,30.281141,-81.755231,0,0,School Incidents,Killed: 0 Injured:0
1479081,8/14/2019,Tennessee,Nashville,110 Gallatin Ave,Tennessee Nashville 110 Gallatin Ave,36.179916,-86.7511443,0,0,School Incidents,Killed: 0 Injured:0
1477997,8/13/2019,Ohio,Cincinnati,608 E McMillan St,Ohio Cincinnati 608 E McMillan St,39.1266763,-84.4979244,0,0,School Incidents,Killed: 0 Injured:0
1479101,8/12/2019,Arizona,Phoenix,1155 E Rose Ln,Arizona Phoenix 1155 E Rose Ln,33.5270312,-112.0576041,0,0,School Incidents,Killed: 0 Injured:0
1473377,8/8/2019,Alabama,Montgomery,1650 Ray Thorington Rd,Alabama Montgomery 1650 Ray Thorington Rd,32.3107681,-86.1321631,0,0,School Incidents,Killed: 0 Injured:0
1474425,8/8/2019,California,San Jose,1 Washington Sq,California San Jose 1 Washington Sq,37.33874,-121.8852525,0,0,School Incidents,Killed: 0 Injured:0
1474427,8/8/2019,Indiana,Indianapolis,1500 E Michigan St,Indiana Indianapolis 1500 E Michigan St,39.777914,-86.1335141,0,0,School Incidents,Killed: 0 Injured:0
1474002,8/7/2019,Texas,Paradise,338 School House Rd,Texas Paradise 338 School House Rd,33.1425659,-97.6963582,0,0,School Incidents,Killed: 0 Injured:0
1475345,8/7/2019,New Mexico,Albuquerque,800 Odelia Rd NE,New Mexico Albuquerque 800 Odelia Rd NE,35.0973479,-106.6355387,0,0,School Incidents,Killed: 0 Injured:0
1471794,8/6/2019,California,Fresno,830 Fresno St,California Fresno 830 Fresno St,36.7274268,-119.8036231,0,0,School Incidents,Killed: 0 Injured:0
1463220,7/29/2019,Massachusetts,Haverhill,137 Monument St,Massachusetts Haverhill 137 Monument St,42.7879504,-71.1056731,0,0,School Incidents,Killed: 0 Injured:0
1461716,7/29/2019,Virginia,Virginia Beach,3080 S Lynnhaven Rd,Virginia Virginia Beach 3080 S Lynnhaven Rd,36.8295574,-76.0773696,0,0,School Incidents,Killed: 0 Injured:0
1449646,7/16/2019,North Carolina,Raleigh,10 Watauga Club Dr,North Carolina Raleigh 10 Watauga Club Dr,35.7858444,-78.6645988,0,0,School Incidents,Killed: 0 Injured:0
1447529,7/4/2019,Massachusetts,Medford,Winthrop St and Chester St,Massachusetts Medford Winthrop St and Chester St,42.3785681,-70.9832162,0,0,School Incidents,Killed: 0 Injured:0
1434228,6/27/2019,California,Eureka,7351 Tompkins Hill Rd,California Eureka 7351 Tompkins Hill Rd,40.6952404,-124.1980561,0,0,School Incidents,Killed: 0 Injured:0
1432745,6/26/2019,North Carolina,Charlotte (Mint Hill),10505 Clear Creek Commerce Dr,North Carolina Charlotte (Mint Hill) 10505 Clear Creek Commerce Dr,35.2143106,-80.6401489,0,0,School Incidents,Killed: 0 Injured:0
1428799,6/21/2019,Michigan,Flint,1300 N Linden Rd,Michigan Flint 1300 N Linden Rd,43.0252686,-83.770867,0,1,School Incidents,Killed: 0 Injured:1
1422075,6/13/2019,New Jersey,Atlantic City,1700 Marmora Ave,New Jersey Atlantic City 1700 Marmora Ave,39.3711251,-74.4396477,0,0,School Incidents,Killed: 0 Injured:0
1421730,6/13/2019,New Jersey,Westfield,641 Willow Grove Rd,New Jersey Westfield 641 Willow Grove Rd,40.6346183,-74.3383103,0,0,School Incidents,Killed: 0 Injured:0
1419609,6/11/2019,New Jersey,Absecon,112 S New York Rd,New Jersey Absecon 112 S New York Rd,39.4815965,-74.4584703,0,0,School Incidents,Killed: 0 Injured:0
1415590,6/6/2019,Virginia,Portsmouth,4301 Cedar Ln,Virginia Portsmouth 4301 Cedar Ln,36.8813559,-76.37027,0,0,School Incidents,Killed: 0 Injured:0
1421726,6/6/2019,California,Atherton,555 Middlefield Rd,California Atherton 555 Middlefield Rd,37.4608457,-122.1748711,0,0,School Incidents,Killed: 0 Injured:0
1413261,6/3/2019,North Carolina,Charlotte,1967 Patriot Dr,North Carolina Charlotte 1967 Patriot Dr,35.1971936,-80.6873052,0,0,School Incidents,Killed: 0 Injured:0
1414327,6/3/2019,Minnesota,Saint Paul,740 York Ave,Minnesota Saint Paul 740 York Ave,44.96807,-93.0687753,0,0,School Incidents,Killed: 0 Injured:0
1414670,6/3/2019,Indiana,South Bend,52900 Lily Rd,Indiana South Bend 52900 Lily Rd,41.7248019,-86.2445877,0,0,School Incidents,Killed: 0 Injured:0
1413783,6/3/2019,Georgia,Atlanta,100 Piedmont Ave,Georgia Atlanta 100 Piedmont Ave,33.7571369,-84.3823901,0,1,School Incidents,Killed: 0 Injured:1
1411300,5/31/2019,Idaho,Coeur D Alene (Coeur D'alene),6101 N Ramsey Rd,Idaho Coeur D Alene (Coeur D'alene) 6101 N Ramsey Rd,47.7286996,-116.8112322,0,0,School Incidents,Killed: 0 Injured:0
1409878,5/30/2019,North Carolina,Clayton,1892 Polenta Rd,North Carolina Clayton 1892 Polenta Rd,35.5536479,-78.4995228,0,0,School Incidents,Killed: 0 Injured:0
1411316,5/30/2019,Washington,Yakima,611 S 44th Ave,Washington Yakima 611 S 44th Ave,46.5920669,-120.5667621,0,0,School Incidents,Killed: 0 Injured:0
1412888,5/29/2019,Illinois,Chicago,4701 N Winthrop Ave,Illinois Chicago 4701 N Winthrop Ave,41.9674505,-87.6571527,0,0,School Incidents,Killed: 0 Injured:0
1407321,5/28/2019,Florida,Clewiston,1501 Francisco St,Florida Clewiston 1501 Francisco St,26.7428768,-80.9251696,0,0,School Incidents,Killed: 0 Injured:0
1404287,5/24/2019,Texas,Conroe,3200 W Davis St,Texas Conroe 3200 W Davis St,30.3215924,-95.4848267,0,0,School Incidents,Killed: 0 Injured:0
1403911,5/24/2019,Pennsylvania,Allentown,137 N 2nd St,Pennsylvania Allentown 137 N 2nd St,40.608074,-75.4605083,0,0,School Incidents,Killed: 0 Injured:0
1403479,5/23/2019,Pennsylvania,Pittsburgh,1101 N Murtland St,Pennsylvania Pittsburgh 1101 N Murtland St,40.461539,-79.901728,0,0,School Incidents,Killed: 0 Injured:0
1403079,5/23/2019,Louisiana,Marrero,4300 Patriot St,Louisiana Marrero 4300 Patriot St,29.8819406,-90.0916889,0,0,School Incidents,Killed: 0 Injured:0
1403698,5/23/2019,Georgia,Lithonia,3991 Snapfinger Rd,Georgia Lithonia 3991 Snapfinger Rd,33.6616826,-84.1984284,0,0,School Incidents,Killed: 0 Injured:0
1403423,5/23/2019,Georgia,Decatur,3230 Columbia Woods Dr,Georgia Decatur 3230 Columbia Woods Dr,33.7204416,-84.2580461,0,0,School Incidents,Killed: 0 Injured:0
1402061,5/22/2019,Indiana,Evansville,7301 Lincoln Ave,Indiana Evansville 7301 Lincoln Ave,37.9682964,-87.4651954,0,0,School Incidents,Killed: 0 Injured:0
1401937,5/22/2019,Georgia,Macon,1775 Williamson Rd,Georgia Macon 1775 Williamson Rd,32.8075165,-83.6753989,0,0,School Incidents,Killed: 0 Injured:0
1401963,5/21/2019,Illinois,Chicago,211 S Laflin St,Illinois Chicago 211 S Laflin St,41.8781343,-87.6638166,0,0,School Incidents,Killed: 0 Injured:0
1400307,5/20/2019,Florida,Seminole,9300 86th Ave,Florida Seminole 9300 86th Ave,27.8481338,-82.7682519,0,0,School Incidents,Killed: 0 Injured:0
1400494,5/20/2019,Nebraska,Lincoln,2930 S 37th St,Nebraska Lincoln 2930 S 37th St,40.7821547,-96.6658167,0,0,School Incidents,Killed: 0 Injured:0
1402572,5/20/2019,California,Sutter,330 Spanish St,California Sutter 330 Spanish St,38.397408,-120.8102078,0,0,School Incidents,Killed: 0 Injured:0
1398152,5/17/2019,Alabama,Dothan,1124 Kelly Springs Rd,Alabama Dothan 1124 Kelly Springs Rd,31.279479,-85.4670271,0,0,School Incidents,Killed: 0 Injured:0
1398023,5/17/2019,Texas,Houston,14600 Woodson Park Dr,Texas Houston 14600 Woodson Park Dr,29.9322381,-95.2010621,0,0,School Incidents,Killed: 0 Injured:0
1398459,5/17/2019,Virginia,Williamsburg,4615 Opportunity Way,Virginia Williamsburg 4615 Opportunity Way,37.3324768,-76.7565017,0,0,School Incidents,Killed: 0 Injured:0
1398177,5/17/2019,Florida,Jacksonville,7301 Parker School Rd,Florida Jacksonville 7301 Parker School Rd,30.3419472,-81.574895,0,1,School Incidents,Killed: 0 Injured:1
1397776,5/17/2019,Oregon,Portland,12003 NE Shaver St,Oregon Portland 12003 NE Shaver St,45.5531305,-122.5401505,0,0,School Incidents,Killed: 0 Injured:0
1399968,5/17/2019,Florida,Tallahassee,1717 W Tharpe St,Florida Tallahassee 1717 W Tharpe St,30.4612456,-84.3161136,0,0,School Incidents,Killed: 0 Injured:0
1434135,5/16/2019,Florida,Greenacres,4701 10th Ave N,Florida Greenacres 4701 10th Ave N,26.6323183,-80.1189551,0,0,School Incidents,Killed: 0 Injured:0
1399189,5/16/2019,Kentucky,Hopkinsville,200 Glass Ave,Kentucky Hopkinsville 200 Glass Ave,36.8794326,-87.4906933,0,0,School Incidents,Killed: 0 Injured:0
1404801,5/15/2019,California,Vallejo,1080 Porter St,California Vallejo 1080 Porter St,38.079666,-122.2375146,0,0,School Incidents,Killed: 0 Injured:0
1396786,5/15/2019,Ohio,Cincinnati,4040 Harrison Ave,Ohio Cincinnati 4040 Harrison Ave,39.1585413,-84.6171194,0,0,School Incidents,Killed: 0 Injured:0
1396002,5/15/2019,Tennessee,Memphis (Bartlett),5688 Woodlawn St,Tennessee Memphis (Bartlett) 5688 Woodlawn St,35.2085987,-89.8733139,0,0,School Incidents,Killed: 0 Injured:0
1395327,5/14/2019,New York,Poughkeepsie,70 Forbus St,New York Poughkeepsie 70 Forbus St,41.6948891,-73.9136967,0,0,School Incidents,Killed: 0 Injured:0
1395294,5/14/2019,Iowa,Washington,1111 S B Ave,Iowa Washington 1111 S B Ave,41.2880145,-91.6959649,0,0,School Incidents,Killed: 0 Injured:0
1398057,5/14/2019,New York,Buffalo,51 Ontario St,New York Buffalo 51 Ontario St,42.9465018,-78.9053964,0,0,School Incidents,Killed: 0 Injured:0
1397944,5/14/2019,Texas,Richardson,1309 Holly Dr,Texas Richardson 1309 Holly Dr,32.9556922,-96.7616114,0,0,School Incidents,Killed: 0 Injured:0
1394376,5/13/2019,North Carolina,Winston Salem (Winston-salem),5501 Murray Rd,North Carolina Winston Salem (Winston-salem) 5501 Murray Rd,36.1924064,-80.308079,0,0,School Incidents,Killed: 0 Injured:0
1571886,5/13/2019,Kentucky,Louisville,2201 W Main St,Kentucky Louisville 2201 W Main St,38.2610143,-85.7869717,0,0,School Incidents,Killed: 0 Injured:0
